2161380
1929652
2161398
2161380
1929653
2161397
2241256
1652044
2280124
2351288
2351309
2241261
227884
1652032
2351289
1652042
3149276
3147632
735884
665656
3146824
3146932
1871844
3146940
3146956
1878880
3146968
3146988
2082064
3146996
3147032
3147044
116476
3147052
2161660
3147092
2161664
3147128
1365608
1422300
882380
3146524
3146588
1980536
3146628
1944364
3146576
3146580
85752
3146612
77056
3147624
3147628
2004404
3146584
3146528
3146616
3146520
2005184
3146560
2005200
3146504
1976380
1941432
3146512
1947068
1977036
3146516
3146604
3146572
1991008
2020972
3152840
2209792
3146508
2120408
2006736
1868972
1945072
2018656
2121324
2022872
2020700
1762780
1978216
317012
1942568
1976316
1954600
1942044
1971292
2137232
1951972
2033828
605468
1942040
3146500
1977956
3146492
1987716
1977044
3146496
1977960
3152844
3152848
3152852
3170724
793564
394728
3161116
3161124
3159784
166556
1857908
3161128
172332
1857160
375684
3159884
1857224
3160012
1857264
3159896
3161112
3161084
3161072
3161080
3161076
775292
224428
3167380
3167304
3167148
1527832
3167292
3167344
1983780
1983776
3167364
3167300
1215628
3170492
3170488
1863028
3167368
3167180
3167376
3167340
3165732
387448
633876
3167276
2019716
3162356
792516
316600
3165720
3167372
1983612
3167320
3167288
3162884
3162888
2497880
3162944
3163700
180076
3165724
3168148
3167284
137196
3169408
417392
3167184
1343920
994641
2707156
2707292
3167324
783956
3170416
756772
1067992
2553308
147556
1067984
258516
160812
2468116
2252848
3168144
3165692
446124
399500
3165596
473692
3165604
2049200
667500
3162348
3168192
3165608
604028
1450348
3170460
3172004
3172008
1563444
3172012
3172016
677960
3168088
734656
3172344
706680
691184
688732
691200
992424
3146336
3146300
3146312
3146324
3146320
3146260
3146252
3146240
3146232
3146180
3146224
3146216
935960
3165192
3165436
3165552
1987724
3165536
3167800
2231724
2212268
3167840
3167844
3165544
1083280
3165548
3165488
3165584
2270416
3167540
3167744
1947092
3165432
1436480
2174972
3165520
1867068
935964
957408
1224180
3165392
3165564
3170448
3170452
1867072
3171936
3171932
3171940
2246228
3165400
3168448
3165532
1589028
182416
3167688
3165364
2020588
133052
2020104
524408
2186428
667972
2038736
2021616
2302688
651328
3168444
3165320
1962732
2258744
1756372
1939832
3168468
3167692
3167696
3146032
3146020
3146028
3146024
3145964
3145932
3145892
3145832
3145880
3145796
3145804
3145800
921356
388992
3170188
3169636
3171956
3171976
678356
2253180
3172232
2551116
2551252
1918856
2018712
3165340
3168120
1943796
519432
3157356
3157360
3157364
3157368
1208172
1245004
1243452
3157372
1257248
1314288
1314328
1370228
1317280
1380556
3157376
1180284
1451988
1180288
1188872
3157380
3157384
3157388
3157392
3157396
3157400
3157404
1188876
1205796
3157408
1205800
3157412
3157416
1208424
